,CompanyID,CompanyName,Date,Value,CompanyClass
523,1785,CaroCure,01/05/2022,2016024.57,C-2
524,1793,Osteolabs,01/07/2020,1042947.33,C-3
525,1793,Osteolabs,01/08/2020,901799.41,C-3
526,1793,Osteolabs,01/09/2020,1940416.36,C-3
527,1793,Osteolabs,01/10/2020,640466.71,C-3
528,1793,Osteolabs,01/11/2020,1947224.47,C-3
529,1793,Osteolabs,01/12/2020,1761498.8,C-3
530,1793,Osteolabs,01/01/2021,659070.35,C-3
531,1793,Osteolabs,01/02/2021,1953305.39,C-3
532,1793,Osteolabs,01/03/2021,1509891.52,C-3
533,1793,Osteolabs,01/04/2021,1269586.23,C-3
534,1793,Osteolabs,01/05/2021,630020.64,C-3
535,1793,Osteolabs,01/06/2021,2533453.2,C-3
536,1793,Osteolabs,01/07/2021,1853030.64,C-3
537,1793,Osteolabs,01/08/2021,1963623.43,C-3
538,1793,Osteolabs,01/09/2021,3081034.11,C-3
539,1793,Osteolabs,01/10/2021,651319.16,C-3
540,1793,Osteolabs,01/11/2021,2292580.59,C-3
541,1793,Osteolabs,01/12/2021,1864580.23,C-3
542,1793,Osteolabs,01/01/2022,1317279.54,C-3
543,1793,Osteolabs,01/02/2022,2247615.93,C-3
544,1793,Osteolabs,01/03/2022,2228758.11,C-3
545,1793,Osteolabs,01/04/2022,2292805.2,C-3
546,1793,Osteolabs,01/05/2022,742326.37,C-3
547,1993,F-Star,01/07/2019,103480.54,C-3
548,1993,F-Star,01/08/2019,96504.64,C-3
549,1993,F-Star,01/09/2019,109543.63,C-3
550,1993,F-Star,01/10/2019,102783.93,C-3
551,1993,F-Star,01/11/2019,115417.36,C-3
552,1993,F-Star,01/12/2019,111260.12,C-3
553,1993,F-Star,01/01/2020,112335.7,C-3
554,1993,F-Star,01/02/2020,117069.03,C-3
555,1993,F-Star,01/03/2020,116166.83,C-3
556,1993,F-Star,01/04/2020,119596.63,C-3
557,1993,F-Star,01/05/2020,130474.83,C-3
558,1993,F-Star,01/06/2020,171181.17,C-3
559,1993,F-Star,01/07/2020,186963.5,C-3
560,1993,F-Star,01/08/2020,187188.5,C-3
561,1993,F-Star,01/09/2020,235896.84,C-3
562,1993,F-Star,01/10/2020,232896.84,C-3
563,1993,F-Star,01/11/2020,210331.17,C-3
564,1993,F-Star,01/12/2020,234667.35,C-3
565,1993,F-Star,01/01/2021,213840.6,C-3
566,1993,F-Star,01/02/2021,215011.27,C-3
567,1993,F-Star,01/03/2021,237261.27,C-3
568,1993,F-Star,01/04/2021,205046.27,C-3
569,1993,F-Star,01/05/2021,210096.02,C-3
570,1993,F-Star,01/06/2021,214589.44,C-3
571,1993,F-Star,01/07/2021,241771.69,C-3
572,1993,F-Star,01/08/2021,246268.19,C-3
573,1993,F-Star,01/09/2021,207827.56,C-3
574,1993,F-Star,01/10/2021,232704.31,C-3
575,1993,F-Star,01/11/2021,234100.14,C-3
576,1993,F-Star,01/12/2021,246312.52,C-3
577,1993,F-Star,01/01/2022,274765.79,C-3
578,1993,F-Star,01/02/2022,276987.13,C-3
579,1993,F-Star,01/03/2022,280724.23,C-3
580,1993,F-Star,01/04/2022,319551,C-3
581,1993,F-Star,01/05/2022,307226.9,C-3
582,2043,Celyad,01/07/2017,41556.08,C-1
583,2043,Celyad,01/08/2017,61196.51,C-1
584,2043,Celyad,01/09/2017,43519.5,C-1
585,2043,Celyad,01/10/2017,60853.75,C-1
586,2043,Celyad,01/11/2017,64268.37,C-1
587,2043,Celyad,01/12/2017,85460.88,C-1
588,2043,Celyad,01/01/2018,61502.22,C-1
589,2043,Celyad,01/02/2018,69605.82,C-1
590,2043,Celyad,01/03/2018,131787.67,C-1
591,2043,Celyad,01/04/2018,72163.16,C-1
592,2043,Celyad,01/05/2018,129144.19,C-1
593,2043,Celyad,01/06/2018,92627.21,C-1
594,2043,Celyad,01/07/2018,94044.88,C-1
595,2043,Celyad,01/08/2018,135674.11,C-1
596,2043,Celyad,01/09/2018,73756.77,C-1
597,2043,Celyad,01/10/2018,76943.58,C-1
598,2043,Celyad,01/11/2018,79405.27,C-1
599,2043,Celyad,01/12/2018,89621.98,C-1
600,2043,Celyad,01/01/2019,105599.4,C-1
601,2043,Celyad,01/02/2019,151682.16,C-1
602,2043,Celyad,01/03/2019,110648.42,C-1
603,2043,Celyad,01/04/2019,120598.81,C-1
604,2043,Celyad,01/05/2019,117459.42,C-1
605,2043,Celyad,01/06/2019,157315.48,C-1
606,2043,Celyad,01/07/2019,175899.91,C-1
607,2043,Celyad,01/08/2019,193237.86,C-1
608,2043,Celyad,01/09/2019,152594.71,C-1
609,2043,Celyad,01/10/2019,201629.61,C-1
610,2043,Celyad,01/11/2019,194427.94,C-1
611,2043,Celyad,01/12/2019,186158.32,C-1
612,2043,Celyad,01/01/2020,257661.95,C-1
613,2043,Celyad,01/02/2020,279264.87,C-1
614,2043,Celyad,01/03/2020,267365.09,C-1
615,2043,Celyad,01/04/2020,214136.9,C-1
616,2043,Celyad,01/05/2020,245666.37,C-1
617,2043,Celyad,01/06/2020,204342.4,C-1
618,2043,Celyad,01/07/2020,384573.27,C-1
619,2043,Celyad,01/08/2020,290342.77,C-1
620,2043,Celyad,01/09/2020,299762.83,C-1
621,2043,Celyad,01/10/2020,206177.03,C-1
622,2043,Celyad,01/11/2020,207177.36,C-1
623,2043,Celyad,01/12/2020,208247.98,C-1
624,2043,Celyad,01/01/2021,190396.31,C-1
625,2043,Celyad,01/02/2021,190887.24,C-1
626,2043,Celyad,01/03/2021,246347.69,C-1
627,2043,Celyad,01/04/2021,221637.09,C-1
628,2043,Celyad,01/05/2021,265205.65,C-1
629,2043,Celyad,01/06/2021,242842.21,C-1
630,2043,Celyad,01/07/2021,265415.85,C-1
631,2043,Celyad,01/08/2021,327984.74,C-1
632,2043,Celyad,01/09/2021,367238.77,C-1
633,2043,Celyad,01/10/2021,446503.22,C-1
634,2043,Celyad,01/11/2021,307967.8,C-1
635,2043,Celyad,01/12/2021,442375.05,C-1
636,2043,Celyad,01/01/2022,974029.91,C-1
637,2043,Celyad,01/02/2022,574201.38,C-1
638,2043,Celyad,01/03/2022,471838.02,C-1
639,2043,Celyad,01/04/2022,607498.41,C-1
640,2043,Celyad,01/05/2022,679391.07,C-1
641,2100,Viamet,01/04/2020,315326.08,C-2
642,2100,Viamet,01/05/2020,559095.33,C-2
643,2100,Viamet,01/06/2020,545842.75,C-2
644,2100,Viamet,01/07/2020,688467.53,C-2
645,2100,Viamet,01/08/2020,448589.5,C-2
646,2100,Viamet,01/09/2020,482503.38,C-2
647,2100,Viamet,01/10/2020,501876.8,C-2
648,2100,Viamet,01/11/2020,519320.14,C-2
649,2100,Viamet,01/12/2020,506940.05,C-2
650,2100,Viamet,01/01/2021,787857.48,C-2
651,2100,Viamet,01/02/2021,538730.81,C-2
652,2100,Viamet,01/03/2021,538385,C-2
653,2100,Viamet,01/04/2021,588830,C-2
654,2100,Viamet,01/05/2021,590536,C-2
655,2100,Viamet,01/06/2021,708288,C-2
656,2100,Viamet,01/07/2021,564560,C-2
657,2100,Viamet,01/08/2021,657330,C-2
658,2100,Viamet,01/09/2021,643378,C-2
659,2100,Viamet,01/10/2021,610737,C-2
660,2100,Viamet,01/11/2021,616120,C-2
661,2100,Viamet,01/12/2021,657685,C-2
662,2100,Viamet,01/01/2022,623575,C-2
663,2100,Viamet,01/02/2022,746181,C-2
664,2100,Viamet,01/03/2022,779733,C-2
665,2100,Viamet,01/04/2022,710819,C-2
666,2100,Viamet,01/05/2022,823605,C-2
667,2174,Mabworks,01/07/2019,448587.63,C-1
668,2174,Mabworks,01/08/2019,485577.76,C-1
669,2174,Mabworks,01/09/2019,706377.35,C-1
670,2174,Mabworks,01/10/2019,1084650.99,C-1
671,2174,Mabworks,01/11/2019,1316345.29,C-1
672,2174,Mabworks,01/12/2019,1127177.16,C-1
673,2174,Mabworks,01/01/2020,1259838.04,C-1
674,2174,Mabworks,01/02/2020,1348603.61,C-1
675,2174,Mabworks,01/03/2020,1392729.56,C-1
676,2174,Mabworks,01/04/2020,1338759.89,C-1
677,2174,Mabworks,01/05/2020,959278.09,C-1
678,2174,Mabworks,01/06/2020,736054.65,C-1
679,2174,Mabworks,01/07/2020,703215.53,C-1
680,2174,Mabworks,01/08/2020,707465.67,C-1
681,2174,Mabworks,01/09/2020,885896.47,C-1
682,2174,Mabworks,01/10/2020,1122028.27,C-1
683,2174,Mabworks,01/11/2020,1100664.98,C-1
684,2174,Mabworks,01/12/2020,998768.74,C-1
685,2174,Mabworks,01/01/2021,887486.12,C-1
686,2174,Mabworks,01/02/2021,835748.12,C-1
687,2174,Mabworks,01/03/2021,851427.71,C-1
688,2174,Mabworks,01/04/2021,814927.79,C-1
689,2174,Mabworks,01/05/2021,702420.83,C-1
690,2174,Mabworks,01/06/2021,734841.59,C-1
691,2174,Mabworks,01/07/2021,599540,C-1
692,2174,Mabworks,01/08/2021,870402,C-1
693,2174,Mabworks,01/09/2021,988420,C-1
694,2174,Mabworks,01/10/2021,1103625,C-1
695,2174,Mabworks,01/11/2021,1164155,C-1
696,2174,Mabworks,01/12/2021,1327335,C-1
697,2174,Mabworks,01/01/2022,1395667,C-1
698,2174,Mabworks,01/02/2022,1495718,C-1
699,2174,Mabworks,01/03/2022,1898049,C-1
700,2174,Mabworks,01/04/2022,2263383,C-1
701,2174,Mabworks,01/05/2022,2358994,C-1
702,2194,Stratos,01/10/2019,42731.93,C-2
703,2194,Stratos,01/11/2019,236715.16,C-2
704,2194,Stratos,01/12/2019,229442.38,C-2
705,2194,Stratos,01/01/2020,241764.86,C-2
706,2194,Stratos,01/02/2020,250160.4,C-2
707,2194,Stratos,01/03/2020,287337.36,C-2
708,2194,Stratos,01/04/2020,413011.27,C-2
709,2194,Stratos,01/05/2020,413721.63,C-2
710,2194,Stratos,01/06/2020,312160.54,C-2
711,2194,Stratos,01/07/2020,633915.76,C-2
712,2194,Stratos,01/08/2020,660178.43,C-2
713,2194,Stratos,01/09/2020,837974.77,C-2
714,2194,Stratos,01/10/2020,1539972.5,C-2
715,2194,Stratos,01/11/2020,2212160.6,C-2
716,2194,Stratos,01/12/2020,2210685.54,C-2
717,2194,Stratos,01/01/2021,2333858.19,C-2
718,2194,Stratos,01/02/2021,2025839.83,C-2
719,2194,Stratos,01/03/2021,2428042.01,C-2
720,2194,Stratos,01/04/2021,2930104.7,C-2
721,2194,Stratos,01/05/2021,3475861.22,C-2
722,2194,Stratos,01/06/2021,3334700.33,C-2
723,2194,Stratos,01/07/2021,4032765.98,C-2
724,2194,Stratos,01/08/2021,4070076.87,C-2
725,2194,Stratos,01/09/2021,4348133.39,C-2
726,2194,Stratos,01/10/2021,4007349.88,C-2
727,2194,Stratos,01/11/2021,3892717.59,C-2
728,2194,Stratos,01/12/2021,3542770.75,C-2
729,2194,Stratos,01/01/2022,3301043.39,C-2
730,2194,Stratos,01/02/2022,2729310.86,C-2
731,2194,Stratos,01/03/2022,3074360.07,C-2
732,2194,Stratos,01/04/2022,3440543.72,C-2
733,2194,Stratos,01/05/2022,3584568.82,C-2
734,2215,IntegenX,01/01/2020,33426,C-1
735,2215,IntegenX,01/02/2020,98097.5,C-1
736,2215,IntegenX,01/03/2020,165941.5,C-1
737,2215,IntegenX,01/04/2020,190173.75,C-1
738,2215,IntegenX,01/05/2020,216926,C-1
739,2215,IntegenX,01/06/2020,400427,C-1
740,2215,IntegenX,01/07/2020,777245.91,C-1
741,2215,IntegenX,01/08/2020,416877.18,C-1
742,2215,IntegenX,01/09/2020,1110544.13,C-1
743,2215,IntegenX,01/10/2020,1711015.24,C-1
744,2215,IntegenX,01/11/2020,2002627.14,C-1
745,2215,IntegenX,01/12/2020,2405345.92,C-1
746,2215,IntegenX,01/01/2021,2823326.95,C-1
747,2215,IntegenX,01/02/2021,8655679.05,C-1
748,2215,IntegenX,01/03/2021,6551509.9,C-1
749,2215,IntegenX,01/04/2021,4309387.99,C-1
750,2215,IntegenX,01/05/2021,3966342.44,C-1
751,2215,IntegenX,01/06/2021,5840072,C-1
752,2215,IntegenX,01/07/2021,4549764.8,C-1
753,2215,IntegenX,01/08/2021,4125749.12,C-1
754,2215,IntegenX,01/09/2021,3499349.44,C-1
755,2215,IntegenX,01/10/2021,3680648.98,C-1
756,2215,IntegenX,01/11/2021,4063497.71,C-1
757,2215,IntegenX,01/12/2021,5321647.99,C-1
758,2215,IntegenX,01/01/2022,7207987.01,C-1
759,2215,IntegenX,01/02/2022,23312469.86,C-1
760,2215,IntegenX,01/03/2022,18426301,C-1
761,2215,IntegenX,01/04/2022,6470132,C-1
762,2215,IntegenX,01/05/2022,5826092,C-1
763,2313,AdvanDx,01/05/2020,5546138.07,C-2
764,2313,AdvanDx,01/06/2020,0,C-2
765,2313,AdvanDx,01/07/2020,0,C-2
766,2313,AdvanDx,01/08/2020,0,C-2
767,2313,AdvanDx,01/09/2020,0,C-2
768,2313,AdvanDx,01/10/2020,0,C-2
769,2313,AdvanDx,01/11/2020,0,C-2
770,2313,AdvanDx,01/12/2020,0,C-2
771,2313,AdvanDx,01/01/2021,0,C-2
772,2313,AdvanDx,01/02/2021,0,C-2
773,2313,AdvanDx,01/03/2021,0,C-2
774,2313,AdvanDx,01/04/2021,0,C-2
775,2313,AdvanDx,01/05/2021,1235549.33,C-2
776,2313,AdvanDx,01/06/2021,1185451.7,C-2
777,2313,AdvanDx,01/07/2021,1446056.68,C-2
778,2313,AdvanDx,01/08/2021,1343509.61,C-2
779,2313,AdvanDx,01/09/2021,1380593.61,C-2
780,2313,AdvanDx,01/10/2021,1363531,C-2
781,2313,AdvanDx,01/11/2021,1309258.46,C-2
782,2313,AdvanDx,01/12/2021,1216970.71,C-2
783,2313,AdvanDx,01/01/2022,1374704.01,C-2
784,2313,AdvanDx,01/02/2022,1621815.48,C-2
785,2313,AdvanDx,01/03/2022,1741102.3,C-2
786,2313,AdvanDx,01/04/2022,1702676.71,C-2
787,2313,AdvanDx,01/05/2022,1486620.12,C-2
788,2356,Physcient,01/03/2019,106925.99,C-2
789,2356,Physcient,01/04/2019,119434.76,C-2
790,2356,Physcient,01/05/2019,111872.94,C-2
791,2356,Physcient,01/06/2019,162268.85,C-2
792,2356,Physcient,01/07/2019,123421.19,C-2
793,2356,Physcient,01/08/2019,127473.92,C-2
794,2356,Physcient,01/09/2019,158068.94,C-2
795,2356,Physcient,01/10/2019,173868.14,C-2
796,2356,Physcient,01/11/2019,168640.8,C-2
797,2356,Physcient,01/12/2019,134382.88,C-2
798,2356,Physcient,01/01/2020,207888.15,C-2
799,2356,Physcient,01/02/2020,172064.68,C-2
800,2356,Physcient,01/03/2020,284176.19,C-2
801,2356,Physcient,01/04/2020,198818.01,C-2
802,2356,Physcient,01/05/2020,209316.83,C-2
803,2356,Physcient,01/06/2020,193419.91,C-2
804,2356,Physcient,01/07/2020,297157.47,C-2
805,2356,Physcient,01/08/2020,340095.12,C-2
806,2356,Physcient,01/09/2020,309920.26,C-2
807,2356,Physcient,01/10/2020,384688.62,C-2
808,2356,Physcient,01/11/2020,428181.23,C-2
809,2356,Physcient,01/12/2020,443122.28,C-2
810,2356,Physcient,01/01/2021,450145.1,C-2
811,2356,Physcient,01/02/2021,474342.91,C-2
812,2356,Physcient,01/03/2021,427963.64,C-2
813,2356,Physcient,01/04/2021,585708.87,C-2
814,2356,Physcient,01/05/2021,454225.11,C-2
815,2356,Physcient,01/06/2021,508605.79,C-2
816,2356,Physcient,01/07/2021,496785.38,C-2
817,2356,Physcient,01/08/2021,511940.71,C-2
818,2356,Physcient,01/09/2021,449922.2,C-2
819,2356,Physcient,01/10/2021,556626.94,C-2
820,2356,Physcient,01/11/2021,668092.59,C-2
821,2356,Physcient,01/12/2021,789677.98,C-2
822,2356,Physcient,01/01/2022,736421.59,C-2
823,2356,Physcient,01/02/2022,503832.12,C-2
824,2356,Physcient,01/03/2022,459935.54,C-2
825,2356,Physcient,01/04/2022,484761.74,C-2
826,2356,Physcient,01/05/2022,322655.66,C-2
827,2381,Ras,01/11/2017,7617619.975,C-3
828,2381,Ras,01/12/2017,8419786.521,C-3
829,2381,Ras,01/01/2018,16484122.27,C-3
830,2381,Ras,01/02/2018,9294864.72,C-3
831,2381,Ras,01/03/2018,11629123.76,C-3
832,2381,Ras,01/04/2018,17961044.4,C-3
833,2381,Ras,01/05/2018,12452851.5,C-3
834,2381,Ras,01/06/2018,16588182.04,C-3
835,2381,Ras,01/07/2018,22751197.54,C-3
836,2381,Ras,01/08/2018,15255429.29,C-3
837,2381,Ras,01/09/2018,16857905.1,C-3
838,2381,Ras,01/10/2018,31133842.32,C-3
839,2381,Ras,01/11/2018,16718855.51,C-3
840,2381,Ras,01/12/2018,18365438.41,C-3
841,2381,Ras,01/01/2019,25910054.25,C-3
842,2381,Ras,01/02/2019,17967271.68,C-3
843,2381,Ras,01/03/2019,16814713.39,C-3
844,2381,Ras,01/04/2019,31425697.36,C-3
845,2381,Ras,01/05/2019,17960869.53,C-3
846,2381,Ras,01/06/2019,22576189.92,C-3
847,2381,Ras,01/07/2019,33001543.44,C-3
848,2381,Ras,01/08/2019,25631749.64,C-3
849,2381,Ras,01/09/2019,20148904.23,C-3
850,2381,Ras,01/10/2019,35047318.51,C-3
851,2381,Ras,01/11/2019,15567004.61,C-3
852,2381,Ras,01/12/2019,18074694.51,C-3
853,2381,Ras,01/01/2020,33169131.2,C-3
854,2381,Ras,01/02/2020,17955424.01,C-3
855,2381,Ras,01/03/2020,19841306.84,C-3
856,2381,Ras,01/04/2020,35558733.57,C-3
857,2381,Ras,01/05/2020,18254733.86,C-3
858,2381,Ras,01/06/2020,19046515.16,C-3
859,2381,Ras,01/07/2020,53307027.67,C-3
860,2381,Ras,01/08/2020,8717626.765,C-3
861,2381,Ras,01/09/2020,8911138.186,C-3
862,2381,Ras,01/10/2020,24215006.41,C-3
863,2381,Ras,01/11/2020,9277575.503,C-3
864,2381,Ras,01/12/2020,9388517.674,C-3
865,2381,Ras,01/01/2021,12916134.59,C-3
866,2381,Ras,01/02/2021,9889884.691,C-3
867,2381,Ras,01/03/2021,9461873.296,C-3
868,2381,Ras,01/04/2021,28684091.25,C-3
869,2381,Ras,01/05/2021,10889046.37,C-3
870,2381,Ras,01/06/2021,11499236.46,C-3
871,2381,Ras,01/07/2021,27900457.94,C-3
872,2381,Ras,01/08/2021,10455185.55,C-3
873,2381,Ras,01/09/2021,9630685.727,C-3
874,2381,Ras,01/10/2021,8105323.328,C-3
875,2381,Ras,01/11/2021,7472629.453,C-3
876,2381,Ras,01/12/2021,6808643.573,C-3
877,2381,Ras,01/01/2022,5424572.809,C-3
878,2381,Ras,01/02/2022,4816592.421,C-3
879,2381,Ras,01/03/2022,4222365.45,C-3
880,2381,Ras,01/04/2022,2925840.696,C-3
881,2381,Ras,01/05/2022,2200762.608,C-3
882,2404,Stem,01/06/2019,75831,C-2
883,2404,Stem,01/07/2019,97706,C-2
884,2404,Stem,01/08/2019,99776,C-2
885,2404,Stem,01/09/2019,110062,C-2
886,2404,Stem,01/10/2019,114973,C-2
887,2404,Stem,01/11/2019,115099,C-2
888,2404,Stem,01/12/2019,123582,C-2
889,2404,Stem,01/01/2020,125010,C-2
890,2404,Stem,01/02/2020,130372,C-2
891,2404,Stem,01/03/2020,131760,C-2
892,2404,Stem,01/04/2020,136443,C-2
893,2404,Stem,01/05/2020,137960,C-2
894,2404,Stem,01/06/2020,156066,C-2
895,2404,Stem,01/07/2020,158368,C-2
896,2404,Stem,01/08/2020,163605,C-2
897,2404,Stem,01/09/2020,177341,C-2
898,2404,Stem,01/10/2020,178293,C-2
899,2404,Stem,01/11/2020,190617,C-2
900,2404,Stem,01/12/2020,193710,C-2
901,2404,Stem,01/01/2021,196999,C-2
902,2404,Stem,01/02/2021,198303,C-2
903,2404,Stem,01/03/2021,197810,C-2
904,2404,Stem,01/04/2021,197431,C-2
905,2404,Stem,01/05/2021,195427,C-2
906,2404,Stem,01/06/2021,214450,C-2
907,2404,Stem,01/07/2021,218756,C-2
908,2404,Stem,01/08/2021,215422,C-2
909,2404,Stem,01/09/2021,217422,C-2
910,2404,Stem,01/10/2021,217768,C-2
911,2404,Stem,01/11/2021,216914,C-2
912,2404,Stem,01/12/2021,219617,C-2
913,2404,Stem,01/01/2022,219840,C-2
914,2404,Stem,01/02/2022,220305,C-2
915,2404,Stem,01/03/2022,232472,C-2
916,2404,Stem,01/04/2022,237871,C-2
917,2404,Stem,01/05/2022,239397,C-2
918,498,"King, Fay and Powlowski",01/08/2020,583822.79,C-2
919,498,"King, Fay and Powlowski",01/09/2020,493313.47,C-2
920,498,"King, Fay and Powlowski",01/10/2020,366335.73,C-2
921,498,"King, Fay and Powlowski",01/11/2020,108569.45,C-2
922,498,"King, Fay and Powlowski",01/12/2020,102598.16,C-2
923,498,"King, Fay and Powlowski",01/01/2021,168213.54,C-2
924,498,"King, Fay and Powlowski",01/02/2021,309845.35,C-2
925,498,"King, Fay and Powlowski",01/03/2021,447254.74,C-2
926,498,"King, Fay and Powlowski",01/04/2021,285860.51,C-2
927,498,"King, Fay and Powlowski",01/05/2021,252526.34,C-2
928,498,"King, Fay and Powlowski",01/06/2021,174884.08,C-2
929,498,"King, Fay and Powlowski",01/07/2021,246077.03,C-2
930,498,"King, Fay and Powlowski",01/08/2021,285834.52,C-2
931,498,"King, Fay and Powlowski",01/09/2021,234676.67,C-2
932,498,"King, Fay and Powlowski",01/10/2021,241171.29,C-2
933,498,"King, Fay and Powlowski",01/11/2021,279169.6,C-2
934,498,"King, Fay and Powlowski",01/12/2021,417834.32,C-2
935,498,"King, Fay and Powlowski",01/01/2022,544355.2,C-2
936,498,"King, Fay and Powlowski",01/02/2022,784182.68,C-2
937,498,"King, Fay and Powlowski",01/03/2022,1064754.38,C-2
938,498,"King, Fay and Powlowski",01/04/2022,804922.78,C-2
939,498,"King, Fay and Powlowski",01/05/2022,914617.2,C-2
940,512,"Feest, Fahey and Weber",01/08/2019,1912.77,C-1
941,512,"Feest, Fahey and Weber",01/09/2019,6305.66,C-1
942,512,"Feest, Fahey and Weber",01/10/2019,30370.7,C-1
943,512,"Feest, Fahey and Weber",01/11/2019,34872.48,C-1
944,512,"Feest, Fahey and Weber",01/12/2019,32259.61,C-1
945,512,"Feest, Fahey and Weber",01/01/2020,40971.77,C-1
946,512,"Feest, Fahey and Weber",01/02/2020,29256.7,C-1
947,512,"Feest, Fahey and Weber",01/03/2020,34417.61,C-1
948,512,"Feest, Fahey and Weber",01/04/2020,40269.73,C-1
949,512,"Feest, Fahey and Weber",01/05/2020,32437.29,C-1
950,512,"Feest, Fahey and Weber",01/06/2020,41931.46,C-1
951,512,"Feest, Fahey and Weber",01/07/2020,141370.28,C-1
952,512,"Feest, Fahey and Weber",01/08/2020,213740.07,C-1
953,512,"Feest, Fahey and Weber",01/09/2020,250765.67,C-1
954,512,"Feest, Fahey and Weber",01/10/2020,343307.75,C-1
955,512,"Feest, Fahey and Weber",01/11/2020,381011.27,C-1
956,512,"Feest, Fahey and Weber",01/12/2020,484636.38,C-1
957,512,"Feest, Fahey and Weber",01/01/2021,579841.13,C-1
958,512,"Feest, Fahey and Weber",01/02/2021,639251.1,C-1
959,512,"Feest, Fahey and Weber",01/03/2021,692718.66,C-1
960,512,"Feest, Fahey and Weber",01/04/2021,743633.11,C-1
961,512,"Feest, Fahey and Weber",01/05/2021,720123.67,C-1
962,512,"Feest, Fahey and Weber",01/06/2021,900847.95,C-1
963,512,"Feest, Fahey and Weber",01/07/2021,941992.44,C-1
964,512,"Feest, Fahey and Weber",01/08/2021,1118822.21,C-1
965,512,"Feest, Fahey and Weber",01/09/2021,1490058.7,C-1
966,512,"Feest, Fahey and Weber",01/10/2021,1429209.12,C-1
967,512,"Feest, Fahey and Weber",01/11/2021,1457363.56,C-1
968,512,"Feest, Fahey and Weber",01/12/2021,1627978.55,C-1
969,512,"Feest, Fahey and Weber",01/01/2022,1738857.71,C-1
970,512,"Feest, Fahey and Weber",01/02/2022,1863034.55,C-1
971,512,"Feest, Fahey and Weber",01/03/2022,1759836.6,C-1
972,512,"Feest, Fahey and Weber",01/04/2022,1731902.1,C-1
973,512,"Feest, Fahey and Weber",01/05/2022,1783633.3,C-1
974,568,Schowalter Group,01/11/2019,14763.9,C-1
975,568,Schowalter Group,01/12/2019,3468286.26,C-1
976,568,Schowalter Group,01/01/2020,2449739.15,C-1
977,568,Schowalter Group,01/02/2020,3425926.85,C-1
978,568,Schowalter Group,01/03/2020,3840646.36,C-1
979,568,Schowalter Group,01/04/2020,2001474.97,C-1
980,568,Schowalter Group,01/05/2020,7727722.86,C-1
981,568,Schowalter Group,01/06/2020,4531945.2,C-1
982,568,Schowalter Group,01/07/2020,4244015.45,C-1
983,568,Schowalter Group,01/08/2020,5274336.23,C-1
984,568,Schowalter Group,01/09/2020,5587142.54,C-1
985,568,Schowalter Group,01/10/2020,4364824.08,C-1
986,568,Schowalter Group,01/11/2020,3563879.51,C-1
987,568,Schowalter Group,01/12/2020,3050445.43,C-1
988,568,Schowalter Group,01/01/2021,3727519.44,C-1
989,568,Schowalter Group,01/02/2021,4352568.94,C-1
990,568,Schowalter Group,01/03/2021,4760738.98,C-1
991,568,Schowalter Group,01/04/2021,6379879.86,C-1
992,568,Schowalter Group,01/05/2021,4082853.78,C-1
993,568,Schowalter Group,01/06/2021,6193641.11,C-1
994,568,Schowalter Group,01/07/2021,7589429.66,C-1
995,568,Schowalter Group,01/08/2021,10758738.25,C-1
996,568,Schowalter Group,01/09/2021,13759983.9,C-1
997,568,Schowalter Group,01/10/2021,12717528.78,C-1
998,568,Schowalter Group,01/11/2021,10665524.96,C-1
999,568,Schowalter Group,01/12/2021,6422782.43,C-1
1000,568,Schowalter Group,01/01/2022,7525108.43,C-1
1001,568,Schowalter Group,01/02/2022,21237425.11,C-1
1002,568,Schowalter Group,01/03/2022,12830948.47,C-1
1003,568,Schowalter Group,01/04/2022,15245429.23,C-1
1004,568,Schowalter Group,01/05/2022,15058216.48,C-1
1005,575,Keeling - Ankunding,01/06/2020,275778.58,C-1
1006,575,Keeling - Ankunding,01/07/2020,291211.3,C-1
1007,575,Keeling - Ankunding,01/08/2020,190885.83,C-1
1008,575,Keeling - Ankunding,01/09/2020,160280.66,C-1
1009,575,Keeling - Ankunding,01/10/2020,152005.78,C-1
1010,575,Keeling - Ankunding,01/11/2020,172949.98,C-1
1011,575,Keeling - Ankunding,01/12/2020,218538.71,C-1
1012,575,Keeling - Ankunding,01/01/2021,220433.01,C-1
1013,575,Keeling - Ankunding,01/02/2021,184266.87,C-1
1014,575,Keeling - Ankunding,01/03/2021,235661.41,C-1
1015,575,Keeling - Ankunding,01/04/2021,248345.99,C-1
1016,575,Keeling - Ankunding,01/05/2021,236864.84,C-1
1017,575,Keeling - Ankunding,01/06/2021,240345.66,C-1
1018,575,Keeling - Ankunding,01/07/2021,282263.51,C-1
1019,575,Keeling - Ankunding,01/08/2021,315503.03,C-1
1020,575,Keeling - Ankunding,01/09/2021,309495.86,C-1
1021,575,Keeling - Ankunding,01/10/2021,364451.62,C-1
1022,575,Keeling - Ankunding,01/11/2021,335891.78,C-1
1023,575,Keeling - Ankunding,01/12/2021,394884.91,C-1
1024,575,Keeling - Ankunding,01/01/2022,369471.85,C-1
1025,575,Keeling - Ankunding,01/02/2022,410608.61,C-1
1026,575,Keeling - Ankunding,01/03/2022,476930.07,C-1
1027,575,Keeling - Ankunding,01/04/2022,454066,C-1
1028,575,Keeling - Ankunding,01/05/2022,481594.79,C-1
1040,632,"Wehner, Bruen and Waelchi",01/09/2020,170333,C-2
1041,632,"Wehner, Bruen and Waelchi",01/10/2020,170333,C-2
